code,section,conflict_fr,econ_fr,humint_fr,morality_fr,politics,economy,crime,social_issues,intl_relations,sports,science_tech,disasters_accidents,freak_news,animals,other_soft_news
11539,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31604,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35526,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28566,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21572,deportes,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
31,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12962,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17434,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11213,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15232,internacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5651,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30045,tendencias,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
401,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16739,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11811,internacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16045,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17821,tecnologia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21892,nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11406,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33886,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16180,tendencias,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12004,internacional,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
10927,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11013,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
731,internacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27205,economia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32213,magazine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15740,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34009,economia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22635,magazine,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
16968,nacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20442,deportes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25011,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31957,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34020,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11404,internacional,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
35186,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24691,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32524,deportes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15242,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4138,deportes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26584,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38208,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
24714,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13723,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10413,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26718,internacional,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
30643,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9551,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13192,economia,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25125,internacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
35552,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23824,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36957,magazine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17201,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25619,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13193,economia,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
32572,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35275,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17342,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28991,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16794,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6822,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17469,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11509,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36211,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16328,nacional,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
17632,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29241,nacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
31660,internacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
32073,internacional,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13716,nacional,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26372,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11613,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36445,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4086,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
15450,internacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29244,internacional,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5796,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39053,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15303,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7884,nacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28729,deportes,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
30825,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6852,deportes,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
17901,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3527,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34279,nacional,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22762,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9970,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13758,nacional,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8576,internacional,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31283,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32021,nacional,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
10336,nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1063,magazine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32421,internacional,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4450,nacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14296,economia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12902,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5490,internacional,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9703,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
14561,magazine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31017,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14536,magazine,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
26269,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21483,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9859,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18418,magazine,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16655,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6650,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18484,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24904,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17724,nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8860,deportes,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
26371,internacional,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17813,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18328,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12907,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24863,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24897,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1822,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21865,deportes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27839,economia,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
37247,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38675,magazine,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8420,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27759,nacional,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34830,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23736,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20898,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18461,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18205,nacional,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4517,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29307,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30464,economia,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34572,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8683,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8199,internacional,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
32533,tecnologia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36393,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
22287,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8580,deportes,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20583,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37879,magazine,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19663,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32176,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23924,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19576,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2090,nacional,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
19560,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9078,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9108,nacional,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
23114,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15839,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21687,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28879,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26232,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37310,magazine,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7711,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25314,deportes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4067,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14736,tendencias,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20653,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9324,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1768,internacional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27061,internacional,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
21766,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11352,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19736,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19007,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34331,magazine,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7931,deportes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32870,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18670,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10057,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2725,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31316,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,internacional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34201,magazine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14993,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15711,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27330,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19900,magazine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9368,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3367,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2149,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4346,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34467,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10365,nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36207,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34800,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
37668,nacional,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28209,nacional,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
27795,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11336,internacional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22830,nacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4896,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5960,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26465,internacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17897,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24812,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19010,tendencias,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17292,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13670,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33767,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2424,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33271,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28795,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36654,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31689,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14273,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18421,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31680,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27969,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9958,tecnologia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33017,internacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38665,internacional,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
752,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
28088,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12108,nacional,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36395,nacional,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
7625,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10820,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20965,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38004,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20203,tecnologia,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23165,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17873,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11563,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13811,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21222,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19412,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19168,internacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24856,deportes,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12356,internacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28925,magazine,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
24310,internacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6005,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15810,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25642,tendencias,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2751,nacional,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1119,internacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34251,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25223,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20723,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12051,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14212,internacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27478,tendencias,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
19498,internacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34174,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8300,magazine,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
678,magazine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31406,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1826,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27251,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20316,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27351,deportes,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
31042,economia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25171,magazine,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
23064,magazine,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
26320,nacional,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
36430,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17058,internacional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2885,internacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30985,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21577,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12272,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16393,tecnologia,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27331,internacional,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
29141,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
33916,internacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
45,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15169,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32765,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38097,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38426,nacional,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35292,nacional,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17288,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22624,nacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23208,internacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1985,nacional,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
16835,deportes,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4873,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28036,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18243,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13205,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29940,deportes,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
33347,internacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12899,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20397,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31404,nacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15559,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12030,magazine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1039,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27064,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25736,tecnologia,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10931,tecnologia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35456,nacional,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25349,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12999,internacional,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
26974,magazine,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3182,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16537,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6397,magazine,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
31408,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17372,nacional,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21551,nacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31699,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20199,internacional,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37087,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
22722,nacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
36708,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35569,tendencias,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29995,tendencias,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7603,magazine,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36008,magazine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23352,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39085,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8592,tecnologia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2365,internacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21803,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13299,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28263,internacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
32757,nacional,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12182,magazine,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21893,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23773,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19179,internacional,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
36746,internacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,magazine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20302,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17768,internacional,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31074,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33809,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28441,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13978,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31444,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27981,nacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
29332,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35276,magazine,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
29177,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22562,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22283,tecnologia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31222,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15760,internacional,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13068,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13843,nacional,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
24658,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11027,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24599,deportes,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29732,tecnologia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21025,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15880,nacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7483,tecnologia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18114,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30280,magazine,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25749,deportes,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
20184,deportes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11090,internacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21726,deportes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29634,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14857,internacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
11248,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37593,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13554,internacional,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14847,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4370,internacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1970,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18345,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13565,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24857,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
33407,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
